"","simmed_RLDDM_learning_rate","simmed_RLDDM_outcome_sensitivity","simmed_RLDDM_go_bias","simmed_RLDDM_pavlovian_bias","simmed_RLDDM_starting_bias","simmed_RLDDM_decision_threshold","posterior_RLDDM_learning_rate","posterior_RLDDM_outcome_sensitivity","posterior_RLDDM_go_bias","posterior_RLDDM_pavlovian_bias","posterior_RLDDM_starting_bias","posterior_RLDDM_decision_threshold"
"1",0.449496982727883,3.37846993483381,1.50923966295577,-2.10691185064383,0.140653479169943,1.47861008975708,0.489562166025473,4.00348913982119,1.44248388153438,-1.86884284922773,0.139721700851834,1.42230968754006
"2",0.534512682859264,3.03132743409648,-1.1553730613971,2.12978273655746,0.765823788028203,1.65318300423559,0.565686873677517,3.52126492258877,-0.597048663357419,1.75089459085239,0.757252521523129,1.77915208715243
"3",0.458114202968295,0.624605859794329,3.67225502002978,1.77006672967849,0.93408372247453,1.034161211879,0.417579974802073,0.634296430800886,1.27855534171161,0.75179493374703,0.763294694639649,0.898858710250555
"4",0.526000412599542,0.343727361959935,-0.914914110064109,-0.230203270800074,0.0777358216074494,2.31844266437098,0.393909789905261,0.633495457937431,-0.496420817325022,-0.556128639874923,0.157414756520206,1.14891359007028
"5",0.392493073530539,1.08571190459049,1.07145194292303,1.80744474526021,0.0837408417967413,2.70140938575752,0.405393737557583,1.5848014451316,1.13540318255798,0.702051811750751,0.135474292370681,1.61725370330242
"6",0.805846676555898,1.81180300331507,1.14581652529916,-1.20126760988223,0.725018529878919,2.25122139453391,0.80129291864998,2.03059100621095,0.872294486989464,-1.12265167303137,0.734193771257978,2.00073247394612
"7",0.531235748963545,1.46850489509815,1.88513268941834,-0.817533791419412,0.571895531974583,4.97399306904331,0.451250446183793,1.67164928841688,1.75163356225746,-0.762779549394759,0.583604405927158,4.54662215165745
"8",0.946484379607967,1.20818598075214,3.95813040064626,-2.26115182102483,0.913588945340256,2.33457248039957,0.817798572856956,1.47822767939994,3.17420223115696,-1.77170347078952,0.86905083387293,2.03874956744356
"9",0.631992895012636,2.3659618242632,-2.69670872949313,0.577094402247748,0.429676444904462,3.19437268062052,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"10",0.539489801557343,2.64666095570669,1.49723515344027,1.96963445281121,0.72170732027349,4.92192531940317,0.492506801548811,2.82152096471728,1.29250835504042,1.8938431194559,0.605426146480154,5.54677435237809
"11",0.137053353203771,0.118805895504528,-0.641363177702963,-0.966887003439371,0.0170408551435411,2.72854632903251,0.488303786995769,0.502540039663985,-0.395095181786292,-0.569268672586903,0.053620745816849,1.02590338445509
"12",0.879000348623211,3.26422136481567,2.21990591422005,0.66469899476345,0.560332915566223,3.19135232324162,0.81638677518712,3.295493411867,1.9399122871823,0.63606561322214,0.551674153166326,2.95525098846862
"13",0.942701215966931,0.955021017872264,0.013946361492077,-0.241216646681834,0.807438088261868,2.36892613757795,0.644601219238862,0.89486598712284,-0.0792160802778037,-0.343866695391219,0.549579895856688,3.18196343894458
"14",0.248110774829128,2.29966496837407,2.09499304277153,-1.33053436797157,0.443245853131236,2.92062248147596,0.342932038829568,2.23329949291141,1.94401362577758,-1.24489696496249,0.461376640078566,2.62656910214356
"15",0.917697173915398,0.944055051810091,-2.1773101116931,0.302169231083084,0.334198416937306,2.32663539041456,0.583425096548898,0.700315921888669,-1.37461260732243,0.0543898893428184,0.480079234895185,2.06589690125823
"16",0.194660938718255,0.953521759891555,0.791361617354494,-0.943307962699191,0.446354711757658,2.41318596628673,0.447703676154427,0.867301919795066,0.791293414353266,-0.878231942890425,0.494290869503044,2.09309016592718
"17",0.788531853194615,2.51532047819574,-1.24658352171636,2.22065861536799,0.890647193846089,2.18538131144595,0.64694768760485,2.75995912794901,-0.480506339945714,1.80327541666986,0.833399520716636,2.29226798364556
"18",0.152476213440949,1.23028958311041,-0.79793216971211,0.0830852246961031,0.362919997937593,2.72782091243506,0.505918291318363,0.926163628285622,-0.44710020846035,0.055109275197423,0.524937585452313,1.99346411943824
"19",0.0340902471542233,0.355851767411879,-0.371173810760684,-0.197460847904043,0.853430605104058,4.96934261446267,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"20",0.658025594400848,1.19316666722357,1.41916139823003,2.91970322424397,0.318831899795403,2.28833917519094,0.62825116094259,1.44866416412239,1.43708537231868,2.09232881244728,0.329077671025297,2.15716501873163
"21",0.153531972637835,0.632590268735592,3.13874283186114,-2.49541815951264,0.28986373934487,1.83805629846134,0.49822223433465,0.819997094776937,2.78089521779148,-1.00943162098229,0.313683642177525,1.5620970181703
"22",0.449023350051282,2.18884433576732,0.0874276249016024,2.31487378087698,0.29446639774554,1.49858980756807,0.508456271205604,2.268849973577,0.484942825303675,1.83144087323052,0.297749493678013,1.51641101824152
"23",0.27845664780772,3.26284584864674,1.7030165023575,1.48068743950321,0.0466099441012084,1.73960463585975,0.516169112844764,2.81093302251517,0.354060999916961,0.798187816741943,0.0689433561926119,1.18746576455092
"24",0.784249939872378,2.75695733818091,-0.600583530434746,-0.549570308848673,0.00865206483331882,2.88380235783462,0.563621392371867,2.00336222058358,0.384877213658839,0.154128076154185,0.0548216927376974,0.777854578048365
"25",0.841413952554103,3.52171412063328,-0.411964886719211,-2.16772557087371,0.597308918371075,3.9707165980132,0.741734962349818,4.23784578306664,-0.66061967819941,-1.7994176336857,0.572234041592621,3.89244977035005
"26",0.963455557561815,0.42444758394269,-2.12058676543738,-0.90237789718473,0.223587214703015,3.36084486155662,0.434182110358364,0.533959595772971,-1.58549841843061,-0.225457155103097,0.508250578166536,1.65518413379218
"27",0.561552820737491,3.80242289183628,1.22666270737434,0.353700103789466,0.196770487746445,2.74719735621119,0.561044730082589,3.59991508770674,1.18761842612124,0.467211390003313,0.310069410375384,1.65502354054595
"28",0.0564222695174788,2.6306852043509,2.03894199991404,0.778333849937986,0.387282162402858,3.02839417711817,0.101714841890029,2.20461428188833,2.01093046309329,0.592519437612915,0.437825145595082,2.53068657236649
"29",0.456129922843499,2.91273214806077,3.31065668904286,-1.03356680078536,0.114355081834608,4.56883052859992,0.488389840794974,0.733081727499201,2.94798469081834,-0.444327328231329,0.323824460632651,1.47435662305203
"30",0.951627150372766,1.75162611464079,-0.843141100837371,0.274210742159654,0.785192181310256,3.95496193428801,0.496640359402682,0.844216108533523,-0.42359540209512,0.195780943579156,0.604822079808519,5.66185366958582
"31",0.0347011986458989,0.49081717559388,-3.38142505085465,2.90525120934351,0.52934239257802,3.12520188122374,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"32",0.209662235083463,3.19564485051827,-3.78981497215639,0.00315735138689099,0.518049686351099,2.37348666295299,0.50107498480152,0.983263643624074,-0.100148695185005,0.0335108793129679,0.563653656264193,3.57049316013032
"33",0.131324490557787,1.81059069816133,1.91132622788572,-0.0453095917096098,0.0902644552805668,1.25722416425137,0.438963657989709,1.24383374433175,1.59829151371879,0.19889151189093,0.0790292310620062,1.43080925843067
"34",0.377304100451886,1.62452489256946,3.17755610897523,2.75678729606414,0.00663738279446757,3.28923934287882,0.474956101421722,2.39987805475383,1.88085628062082,0.534882391256486,0.0727690882692563,0.56207306950721
"35",0.231198004582502,3.62423142348645,3.00464658453952,0.365313413139819,0.472733728604575,1.13537073269779,0.260345047175791,3.20257495513817,2.59610448494591,0.548048852331424,0.411783017054749,1.17748980876777
"36",0.656250654583601,2.89224586556763,-3.58122683685515,-2.46215979077647,0.422274984904119,3.09542783686745,0.716001086375335,2.06368964818059,-1.6589105817526,-2.116211932677,0.579217453446619,2.22033501913352
"37",0.888279090333564,2.74487673367248,1.53069200704374,2.64312734335789,0.64900005913427,4.15453671980819,0.811377327059572,3.16723338663329,1.32608749627177,2.30524548353382,0.599996540134955,4.39059635119001
"38",0.0966966673238976,3.15266180731566,2.30565199619606,1.97029338921502,0.889956873182808,1.6061925837918,0.117389892074887,2.43126710450036,2.00280185594421,2.20362415157081,0.844367281337983,1.52475077995365
"39",0.693969781213231,2.8465165872761,1.9643656131777,0.846450898602886,0.742086198245918,4.99865938383306,0.614878308154384,2.68770316282523,1.69713452986975,0.799856787272285,0.603983507532714,5.46372953208883
"40",0.0466523630698492,2.19278087373959,-0.97353542027781,-0.997497897003317,0.336842724525566,2.61013683635483,0.129315688897969,0.929766852609415,-0.542317855369941,-1.38684336088784,0.460844815165167,2.08575817471244
"41",0.654090727371917,0.144223725223448,-2.57258512724264,1.50961250539337,0.354517761759719,3.61164843876613,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"42",0.909216274501829,0.048054695958804,3.54704565150318,-0.794473173022771,0.662724565339305,4.3773564162602,0.469043456179578,0.662038709266972,3.18976747445776,-0.914829115270033,0.584495689207794,4.45592894588841
"43",0.959982949019763,0.852471633967302,-1.71020096246534,2.73434829591437,0.0433643564241728,2.70684049776326,0.753309900557021,2.13705154911236,-1.18924779693478,1.27829504849218,0.148919423895828,0.794916637812068
"44",0.30475857067201,3.31345912650671,-2.83203854127348,-1.97375402554145,0.128917497125865,2.29396679189785,0.276684545745603,3.71195160116903,-2.21256744862614,-1.34785067198069,0.18830712469051,1.50356448457141
"45",0.862640428574208,0.589119619288191,-1.53927049427459,-1.26819696364636,0.341520287463482,2.35891552791442,0.597092047645314,0.821270402660633,-1.09371556499902,-0.964775702529989,0.457751785056549,2.0183742988452
"46",0.741139243804237,1.16625470948091,0.20223240562723,1.33405676837731,0.913755042460857,3.11112981185318,0.490942825635749,1.47345391306649,-0.210034672849476,0.858668183365906,0.583995808220778,4.22082849663545
"47",0.282331083052256,3.75989347114875,-3.72749292613933,2.81214074255325,0.18737278358815,2.23289416328248,0.223667325677621,4.97369896161901,-2.40353702904091,2.04394615908871,0.281619530794679,1.52983874369379
"48",0.891483995439754,2.85872496455594,-1.89075016747599,2.03825323215095,0.238280078109662,3.81658281882546,0.801870310502221,2.64558203806607,-0.786209984534036,2.1469291886759,0.526086387206268,2.04272707159172
"49",0.482608941664703,1.31227543372854,3.41757520389476,0.509089487559238,0.751297839864521,1.73909587742758,0.526500797225129,0.945069541003952,2.8897971787655,0.580108738986019,0.670967749094708,1.694238006563
"50",0.121198847164017,2.50560566645767,1.52697896835164,1.40988914592795,0.404318501227448,1.35371602142767,0.211964824299953,2.47135407041666,1.4797157266946,1.13841939384998,0.333718763635222,1.53867041962278
"51",0.797800759536052,1.55919996752911,3.1002194802241,-1.04968619623413,0.289724149704419,4.56165394455325,0.497612608735831,0.702800723712068,2.84911499562285,-1.03826174969421,0.476326249310533,2.52964735690004
"52",0.151744822590986,1.87972189935846,3.24185887932524,-1.76446922620321,0.240918380410595,4.61521244430691,0.490878538109161,1.69437049567826,2.94950765963148,-1.58736221613399,0.438125463682979,2.30569511309708
"53",0.650089351040834,3.72559898640653,-1.78601663407312,0.883002930757166,0.659307405733617,1.10338831359916,0.568000062820124,1.18455451536929,-1.56229950453334,0.653380406998825,0.476487267075986,1.77643544227935
"54",0.796270591594391,2.25635791373417,0.0961041896466792,-1.54445031722197,0.614267020805737,4.53918575239637,0.668395991376197,2.60796804501074,-0.0859827649591525,-1.41392685099188,0.582550733520014,4.3660307340074
"55",0.543923071235738,1.74018365276564,-3.65524098263567,1.14727085200543,0.256867697260635,1.5813630217897,0.566668867469668,1.31075983390415,-2.45174838452511,0.708212060024607,0.410050443762502,1.23082418784655
"56",0.468864364813154,3.27238611503294,1.47490845503582,-2.99388584669823,0.389308314143671,3.32750105782745,0.426268719560783,4.16924425158325,1.21529629088551,-2.52495746135556,0.45731967904627,2.67076195019372
"57",0.116862696589102,2.11650707368922,-2.81371083516551,2.67359028480783,0.510038319717558,3.83728162558715,0.498559015347662,0.90759705297727,-0.211963286285618,0.107498917425562,0.587590346382937,4.64509359247815
"58",0.697955879397227,2.87112404031595,-3.71160997890544,0.271097559276955,0.657694210590419,2.02201314648834,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"59",0.921298000687099,0.863607276535878,0.610859832908299,-1.45094956840606,0.602222443440572,3.93021770625959,0.730068699350573,0.937501482671129,0.572590884797888,-1.42716315204574,0.573656572240724,3.88053846420291
"60",0.420531707116695,1.703871520537,-2.11964587623326,0.533461113830633,0.0034873281050869,3.23445230758374,0.517845688419971,1.38805803087728,0.140301564750395,0.248708428008559,0.0497893580379223,0.732186774156922
"61",0.845479953441547,3.88313571417772,3.26143405146109,1.84836727625889,0.46658677358158,4.7066702590639,0.753495309652236,3.98318177212549,2.45435067275664,1.51329309403594,0.547161559092105,3.36869876236011
"62",0.299223535572358,3.65452657801047,-0.402785994669284,2.1499709941379,0.491057417379868,1.28488159087808,0.337617853599453,3.19804203476187,0.121168523305009,2.30442068363228,0.491415601076299,1.30424381829387
"63",0.157460490983666,3.20733661668439,-2.71488937885588,-2.88806347894978,0.562727668068543,1.09506449073849,0.127252159473627,3.75293394184954,-1.25860785361852,-2.33639381832216,0.658442144506357,0.98071081553597
"64",0.177589834539347,0.569838062188579,0.605055833121842,-0.223408397690425,0.197084015029812,2.85636934678945,0.421721776651615,0.463738386411546,0.664927678475503,-0.360641492649295,0.266665488293024,2.03606564361858
"65",0.675420840842117,2.38297913544668,-2.42834724084703,-0.76150093462574,0.683756506596886,2.8533722216627,0.552316861926792,2.92060539432697,-0.875373052501783,0.0655457446609279,0.559519788901821,3.44171560854383
"66",0.844985186696911,2.88195655377081,3.08214496689122,-2.02089770123097,0.453775707416431,3.21701295473841,0.821266719721349,2.3699656782232,2.8059383696493,-2.11394996713947,0.508347033531754,2.57164636232748
"67",0.636627453117803,1.93147594402715,-2.85251489650432,2.84878033395346,0.691265981728274,3.74788821281141,0.443280158343407,3.22341099613438,-0.0199144384736747,1.73179909431902,0.613470682214737,6.54215962831617
"68",0.924387738063794,0.81356537284959,-0.0530410585724503,2.25844118159185,0.0884064024414949,4.47639878077972,0.775516846312828,0.825953922834655,0.208052048468564,1.66958142869313,0.261213824756272,1.51546965742728
"69",0.386452403037201,1.3193713550423,-1.66147129515963,-1.41381134028977,0.868028258150075,1.30556971735273,0.471999394812656,1.2899972913525,-1.45083337548825,-0.612274069811197,0.51660352571742,2.11068425018383
"70",0.96095685692034,2.70501212951878,-2.71554276007715,2.9606410076151,0.78366489302097,1.61354359926193,0.806550667276893,3.56024564024036,-1.33270078026032,1.8572087167366,0.521848617050932,2.42288973136211
"71",0.828895526642757,2.73030700193044,2.08917940330327,1.63460558942602,0.537614176963352,4.75482181308185,0.719019344610866,2.84883085441181,1.89424807556172,1.50708201519955,0.581943092017113,4.19610915166893
"72",0.972116334109091,0.922734861865782,-2.74395963306252,-1.41383057200646,0.311968673415363,3.30332271793739,0.642007515778136,1.08808449859511,-1.31907884684421,-0.350223129541784,0.510099312914904,2.55630048553427
"73",0.106873188167752,2.98295971423119,0.199291625088177,-2.17296294291817,0.966454764007289,3.83105700236174,0.167914218693376,2.12085278767236,-0.0396656655931942,-0.975800389458101,0.580451426282944,4.19071502732992
"74",0.327943680964588,3.81778573131856,2.12280987069972,1.08242071963679,0.949230640559014,2.94674018752029,0.32375272193877,3.26524818032834,1.35504682364421,1.29073498146314,0.883331713789372,2.67742503666093
"75",0.417043251131064,1.21479475894154,0.893163418690605,-2.38204140456525,0.250177889700656,2.82414242924602,0.4068094512683,1.75474554447581,0.826466475708002,-1.70750038217328,0.357971229978519,1.8634753196954
"76",0.148052752622551,0.777721018781421,-2.03238130360155,-2.30287963216389,0.401867698176754,2.93439491417009,0.379312160910329,0.893826358305456,-1.21522395005671,-0.47555823370019,0.535797332160601,2.45360131067035
"77",0.243284551589212,1.24237529423461,0.205079848213503,-0.198865451157817,0.30693814936675,2.82280061470367,0.325023488688223,0.852168185174767,0.253635829254375,-0.247529495599685,0.426018224728257,1.99856586258586
"78",0.959652289675559,0.818926769494874,3.12765274574414,-0.108114797504084,0.718493397573817,3.07001762407076,0.508668967953348,1.0116364209179,2.92131465396299,-0.132718932012476,0.547371343258315,3.68804499525515
"79",0.929449679856557,1.60109025510643,0.185790035304615,-0.887795269821245,0.792022338046224,1.21237106183939,0.762567832506389,1.86866231147368,0.276806926988962,-0.722895600909441,0.761950357882651,1.19854380190095
"80",0.836922648457012,1.72069117215128,3.00286181147245,0.484796232124219,0.280532670690799,1.86735273018992,0.656383600148705,1.62494333315776,2.75310801524914,0.254473331298881,0.293863288363719,1.6543280525927
"81",0.360180797985118,3.60203918633056,-3.81349140837033,-0.410814117392417,0.0823236622778244,1.41172208567385,0.361242254924988,2.29131347198353,-2.39160048242624,-0.448288294736257,0.162676995937342,0.780314248196931
"82",0.0289819471920248,0.414145706926957,2.19924587783316,0.105688531142737,0.725081269105742,4.05786993792745,0.401758881092827,0.286836240296775,2.15744191231433,0.184372053085946,0.591219231933361,4.71312087289642
"83",0.655918427643514,0.335580492506061,2.14028930870437,-1.2090828854629,0.608425674554996,2.27211149139572,0.51279746908769,0.632873079615082,1.97947758775004,-1.20247819521821,0.51771324616715,2.42411210926626
"84",0.921393804167213,0.646808415151465,1.12123492829607,-2.64667975245056,0.609692073472439,3.58614654442661,0.752529415749016,0.584626253938049,1.30222112141986,-2.63761232559543,0.566616025164339,3.73541748074296
"85",0.064380727060582,0.835613944763912,-3.40115025070001,-0.670171103337188,0.735002771835795,2.79446150864379,0.500000000029839,0.999999998954586,-1.2892417564445e-09,1.34099687808096e-10,0.500000000133854,1.99999998534482
"86",0.575486736817386,3.2922552543922,2.14122001746908,2.2570551271083,0.480660511402719,3.53664147007389,0.495598039888016,3.39208418357747,1.80100201403183,2.06038630172798,0.514373367669843,3.01504677703928
"87",0.60903150457733,3.85984219987091,3.62591762042797,-0.184241466568763,0.715310845075317,4.81032138061415,0.653850601565047,3.32607552460935,3.1032864944016,-0.155992427863309,0.591773642128059,5.06354705782933
"88",0.617563036603711,2.02197208433799,-0.476358650909485,2.75068036078267,0.875104985917938,3.89859231673829,0.673009609529414,2.02590219284845,0.0918968803923796,2.42293125379415,0.602264470193819,5.48182777043546
"89",0.469917145663952,0.965314595949817,1.60089421005031,1.42598635321206,0.792569095021494,4.41623599182652,0.423446722172172,1.32285499407386,1.48704313964931,1.27651807682479,0.60320194744283,5.43022224549624
"90",0.29252424921305,1.31565295824429,2.90268236204332,2.48540523344464,0.587197919373114,4.74521641650012,0.338417965888739,1.43556465789718,2.6591504841878,2.02419449677074,0.583270108583381,4.26544331694389
"91",0.5910742947657,3.53398214879774,2.65077901466163,0.468365217587245,0.727489937514605,2.90234947681591,0.551310339442028,3.48311863260716,2.43666297554636,0.408100971384854,0.55099693070518,3.50744746967084
"92",0.895841292348747,1.86230735142773,-0.0138715760753314,1.07163853232741,0.630325172799594,1.2486708475213,0.660052705479854,1.75038850499658,0.0905090118488623,1.06924891953227,0.646684250271603,1.18646127941174
"93",0.92638705178477,2.49294094065671,1.55855888227204,1.2871033304192,0.561078843583949,3.0740213080544,0.807155940732085,2.36421397493122,1.10277873156303,1.46569480283229,0.531802589366264,2.93315855892946
"94",0.940239352492181,2.18624645973842,1.31542475019237,-1.09393370580122,0.227238549388991,4.39800297441597,0.799825882651743,2.25269883116222,1.41054405402706,-1.12298376192555,0.402771709486721,2.30825125336285
"95",0.539628840429275,2.77558786868003,-0.594680620412396,-1.70020276807848,0.0668834343114999,4.4375462414451,0.60614298793729,1.91451693308362,-0.39436339517266,-1.90736975636795,0.158313314218742,1.83928394929526
"96",0.961677236977018,3.39129457405949,1.33624738339838,1.7754938185231,0.40566164352981,3.04253883747597,0.890890510977509,3.27521154451897,1.02744593706888,1.77711744898556,0.479114173758097,2.44588104538789
"97",0.610647891491776,0.860790652318577,-0.32004733938351,-1.04900661925028,0.660018571220165,4.00477247210246,0.48968072034975,1.37416640887801,0.284514590135181,-0.72000268634324,0.607816631836396,5.95364645135958
"98",0.161607045123197,3.12132331497882,-0.211547672089473,-1.28560905310025,0.796317484815095,1.37088693303463,0.181554814875981,2.82633485537148,-0.56732195830462,-1.2914777848493,0.511221140232137,1.80659631925932
"99",0.591177585238811,0.307934276658408,-0.38975031928398,-0.710890663044493,0.494290797354243,2.29984265797128,0.508234966685151,0.562140605135099,-0.205593752995836,-0.0773454770980197,0.549704594270851,2.14294286956173
